城市,日期,AQI,PM2.5,year,month,day,weekday,pm25_lag_1,pm25_lag_3,pm25_roll_7_mean
保定,2017-10-27,183.0,139.0,2017,10,27,4,128.0,76.0,87.28571428571429
保定,2017-10-28,92.0,60.0,2017,10,28,5,139.0,102.0,83.42857142857143
保定,2017-10-29,43.0,16.0,2017,10,29,6,60.0,128.0,81.14285714285714
保定,2017-10-30,66.0,36.0,2017,10,30,0,16.0,139.0,79.57142857142857
保定,2017-10-31,119.0,85.0,2017,10,31,1,36.0,60.0,80.85714285714286
保定,2017-11-01,116.0,83.0,2017,11,1,2,85.0,16.0,78.14285714285714
保定,2017-11-02,117.0,87.0,2017,11,2,3,83.0,36.0,72.28571428571429
保定,2017-11-03,58.0,33.0,2017,11,3,4,87.0,85.0,57.142857142857146
保定,2017-11-04,89.0,61.0,2017,11,4,5,33.0,83.0,57.285714285714285
保定,2017-11-05,130.0,98.0,2017,11,5,6,61.0,87.0,69.0
保定,2017-11-06,189.0,143.0,2017,11,6,0,98.0,33.0,84.28571428571429
保定,2017-11-07,206.0,157.0,2017,11,7,1,143.0,61.0,94.57142857142857
保定,2017-11-08,81.0,52.0,2017,11,8,2,157.0,98.0,90.14285714285714
保定,2017-11-09,78.0,47.0,2017,11,9,3,52.0,143.0,84.42857142857143
保定,2017-11-10,61.0,27.0,2017,11,10,4,47.0,157.0,83.57142857142857
保定,2017-11-11,50.0,25.0,2017,11,11,5,27.0,52.0,78.42857142857143
保定,2017-11-12,116.0,86.0,2017,11,12,6,25.0,47.0,76.71428571428571
保定,2017-11-13,114.0,70.0,2017,11,13,0,86.0,27.0,66.28571428571429
保定,2017-11-14,64.0,32.0,2017,11,14,1,70.0,25.0,48.42857142857143
保定,2017-11-15,87.0,59.0,2017,11,15,2,32.0,86.0,49.42857142857143
保定,2017-11-16,89.0,63.0,2017,11,16,3,59.0,70.0,51.714285714285715
保定,2017-11-17,88.0,58.0,2017,11,17,4,63.0,32.0,56.142857142857146
保定,2017-11-18,58.0,30.0,2017,11,18,5,58.0,59.0,56.857142857142854
保定,2017-11-19,189.0,145.0,2017,11,19,6,30.0,63.0,65.28571428571429
保定,2017-11-20,238.0,193.0,2017,11,20,0,145.0,58.0,82.85714285714286
保定,2017-11-21,205.0,158.0,2017,11,21,1,193.0,30.0,100.85714285714286
保定,2017-11-22,73.0,38.0,2017,11,22,2,158.0,145.0,97.85714285714286
保定,2017-11-23,54.0,21.0,2017,11,23,3,38.0,193.0,91.85714285714286
保定,2017-11-24,55.0,27.0,2017,11,24,4,21.0,158.0,87.42857142857143
保定,2017-11-25,168.0,127.0,2017,11,25,5,27.0,38.0,101.28571428571429
保定,2017-11-26,82.0,52.0,2017,11,26,6,127.0,21.0,88.0
保定,2017-11-27,122.0,92.0,2017,11,27,0,52.0,27.0,73.57142857142857
保定,2017-11-28,105.0,73.0,2017,11,28,1,92.0,127.0,61.42857142857143
保定,2017-11-29,47.0,26.0,2017,11,29,2,73.0,52.0,59.714285714285715
保定,2017-11-30,82.0,56.0,2017,11,30,3,26.0,92.0,64.71428571428571
保定,2017-12-01,172.0,130.0,2017,12,1,4,56.0,73.0,79.42857142857143
保定,2017-12-02,281.0,230.0,2017,12,2,5,130.0,26.0,94.14285714285714
保定,2017-12-03,173.0,136.0,2017,12,3,6,230.0,56.0,106.14285714285714
保定,2017-12-04,73.0,47.0,2017,12,4,0,136.0,130.0,99.71428571428571
保定,2017-12-05,65.0,36.0,2017,12,5,1,47.0,230.0,94.42857142857143
保定,2017-12-06,131.0,98.0,2017,12,6,2,36.0,136.0,104.71428571428571
保定,2017-12-07,84.0,56.0,2017,12,7,3,98.0,47.0,104.71428571428571
保定,2017-12-08,58.0,30.0,2017,12,8,4,56.0,36.0,90.42857142857143
保定,2017-12-09,159.0,121.0,2017,12,9,5,30.0,98.0,74.85714285714286
保定,2017-12-10,69.0,38.0,2017,12,10,6,121.0,56.0,60.857142857142854
保定,2017-12-11,66.0,45.0,2017,12,11,0,38.0,30.0,60.57142857142857
保定,2017-12-12,54.0,36.0,2017,12,12,1,45.0,121.0,60.57142857142857
保定,2017-12-13,75.0,52.0,2017,12,13,2,36.0,38.0,54.0
保定,2017-12-14,145.0,109.0,2017,12,14,3,52.0,45.0,61.57142857142857
保定,2017-12-15,210.0,163.0,2017,12,15,4,109.0,36.0,80.57142857142857
保定,2017-12-16,57.0,26.0,2017,12,16,5,163.0,52.0,67.0
保定,2017-12-17,68.0,40.0,2017,12,17,6,26.0,109.0,67.28571428571429
保定,2017-12-18,60.0,31.0,2017,12,18,0,40.0,163.0,65.28571428571429
保定,2017-12-19,74.0,47.0,2017,12,19,1,31.0,26.0,66.85714285714286
保定,2017-12-20,65.0,38.0,2017,12,20,2,47.0,40.0,64.85714285714286
保定,2017-12-21,143.0,108.0,2017,12,21,3,38.0,31.0,64.71428571428571
保定,2017-12-22,237.0,187.0,2017,12,22,4,108.0,47.0,68.14285714285714
保定,2017-12-23,212.0,169.0,2017,12,23,5,187.0,38.0,88.57142857142857
保定,2017-12-24,90.0,56.0,2017,12,24,6,169.0,108.0,90.85714285714286
保定,2017-12-25,107.0,77.0,2017,12,25,0,56.0,187.0,97.42857142857143
保定,2017-12-26,90.0,62.0,2017,12,26,1,77.0,169.0,99.57142857142857
保定,2017-12-27,153.0,116.0,2017,12,27,2,62.0,56.0,110.71428571428571
保定,2017-12-28,167.0,129.0,2017,12,28,3,116.0,77.0,113.71428571428571
保定,2017-12-29,256.0,205.0,2017,12,29,4,129.0,62.0,116.28571428571429
保定,2017-12-30,380.0,321.0,2017,12,30,5,205.0,116.0,138.0
保定,2017-12-31,150.0,112.0,2017,12,31,6,321.0,129.0,146.0
保定,2018-01-01,96.0,66.0,2018,1,1,0,112.0,205.0,144.42857142857142
保定,2018-01-02,85.0,62.0,2018,1,2,1,66.0,321.0,144.42857142857142
保定,2018-01-03,81.0,56.0,2018,1,3,2,62.0,112.0,135.85714285714286
保定,2018-01-04,104.0,75.0,2018,1,4,3,56.0,66.0,128.14285714285714
保定,2018-01-05,166.0,126.0,2018,1,5,4,75.0,62.0,116.85714285714286
保定,2018-01-06,181.0,139.0,2018,1,6,5,126.0,56.0,90.85714285714286
保定,2018-01-07,184.0,142.0,2018,1,7,6,139.0,75.0,95.14285714285714
保定,2018-01-08,93.0,51.0,2018,1,8,0,142.0,126.0,93.0
保定,2018-01-09,59.0,23.0,2018,1,9,1,51.0,139.0,87.42857142857143
保定,2018-01-10,49.0,26.0,2018,1,10,2,23.0,142.0,83.14285714285714
保定,2018-01-11,55.0,37.0,2018,1,11,3,26.0,51.0,77.71428571428571
保定,2018-01-12,128.0,96.0,2018,1,12,4,37.0,23.0,73.42857142857143
保定,2018-01-13,212.0,164.0,2018,1,13,5,96.0,26.0,77.0
保定,2018-01-14,262.0,211.0,2018,1,14,6,164.0,37.0,86.85714285714286
保定,2018-01-15,158.0,125.0,2018,1,15,0,211.0,96.0,97.42857142857143
保定,2018-01-16,121.0,80.0,2018,1,16,1,125.0,164.0,105.57142857142857
保定,2018-01-17,201.0,153.0,2018,1,17,2,80.0,211.0,123.71428571428571
保定,2018-01-18,238.0,190.0,2018,1,18,3,153.0,125.0,145.57142857142858
保定,2018-01-19,245.0,194.0,2018,1,19,4,190.0,80.0,159.57142857142858
保定,2018-01-20,196.0,155.0,2018,1,20,5,194.0,153.0,158.28571428571428
保定,2018-01-21,64.0,40.0,2018,1,21,6,155.0,190.0,133.85714285714286
保定,2018-01-22,85.0,62.0,2018,1,22,0,40.0,194.0,124.85714285714286
保定,2018-01-23,71.0,46.0,2018,1,23,1,62.0,155.0,120.0
保定,2018-01-24,129.0,96.0,2018,1,24,2,46.0,40.0,111.85714285714286
保定,2018-01-25,107.0,79.0,2018,1,25,3,96.0,62.0,96.0
保定,2018-01-26,132.0,100.0,2018,1,26,4,79.0,46.0,82.57142857142857
保定,2018-01-27,163.0,123.0,2018,1,27,5,100.0,96.0,78.0
保定,2018-01-28,117.0,85.0,2018,1,28,6,123.0,79.0,84.42857142857143
保定,2018-01-29,56.0,29.0,2018,1,29,0,85.0,100.0,79.71428571428571
保定,2018-01-30,83.0,60.0,2018,1,30,1,29.0,123.0,81.71428571428571
保定,2018-01-31,88.0,60.0,2018,1,31,2,60.0,85.0,76.57142857142857
保定,2018-02-01,144.0,106.0,2018,2,1,3,60.0,29.0,80.42857142857143
保定,2018-02-02,43.0,17.0,2018,2,2,4,106.0,60.0,68.57142857142857
保定,2018-02-03,63.0,43.0,2018,2,3,5,17.0,60.0,57.142857142857146
保定,2018-02-04,73.0,51.0,2018,2,4,6,43.0,106.0,52.285714285714285
保定,2018-02-05,54.0,35.0,2018,2,5,0,51.0,17.0,53.142857142857146
保定,2018-02-06,139.0,105.0,2018,2,6,1,35.0,43.0,59.57142857142857
保定,2018-02-07,101.0,67.0,2018,2,7,2,105.0,51.0,60.57142857142857
保定,2018-02-08,96.0,67.0,2018,2,8,3,67.0,35.0,55.0
保定,2018-02-09,130.0,83.0,2018,2,9,4,67.0,105.0,64.42857142857143
保定,2018-02-10,57.0,27.0,2018,2,10,5,83.0,67.0,62.142857142857146
保定,2018-02-11,54.0,22.0,2018,2,11,6,27.0,67.0,58.0
保定,2018-02-12,55.0,21.0,2018,2,12,0,22.0,83.0,56.0
保定,2018-02-13,122.0,91.0,2018,2,13,1,21.0,27.0,54.0
保定,2018-02-14,96.0,65.0,2018,2,14,2,91.0,22.0,53.714285714285715
保定,2018-02-15,143.0,108.0,2018,2,15,3,65.0,21.0,59.57142857142857
保定,2018-02-16,251.0,229.0,2018,2,16,4,108.0,91.0,80.42857142857143
保定,2018-02-17,170.0,128.0,2018,2,17,5,229.0,65.0,94.85714285714286
保定,2018-02-18,177.0,136.0,2018,2,18,6,128.0,108.0,111.14285714285714
保定,2018-02-19,214.0,168.0,2018,2,19,0,136.0,229.0,132.14285714285714
保定,2018-02-20,152.0,115.0,2018,2,20,1,168.0,128.0,135.57142857142858
保定,2018-02-21,114.0,80.0,2018,2,21,2,115.0,136.0,137.71428571428572
保定,2018-02-22,115.0,81.0,2018,2,22,3,80.0,168.0,133.85714285714286
保定,2018-02-23,79.0,53.0,2018,2,23,4,81.0,115.0,108.71428571428571
保定,2018-02-24,61.0,31.0,2018,2,24,5,53.0,80.0,94.85714285714286
保定,2018-02-25,80.0,58.0,2018,2,25,6,31.0,81.0,83.71428571428571
保定,2018-02-26,167.0,126.0,2018,2,26,0,58.0,53.0,77.71428571428571
保定,2018-02-27,212.0,163.0,2018,2,27,1,126.0,31.0,84.57142857142857
保定,2018-02-28,171.0,131.0,2018,2,28,2,163.0,58.0,91.85714285714286
保定,2018-03-01,62.0,28.0,2018,3,1,3,131.0,126.0,84.28571428571429
保定,2018-03-02,129.0,97.0,2018,3,2,4,28.0,163.0,90.57142857142857
保定,2018-03-03,256.0,205.0,2018,3,3,5,97.0,131.0,115.42857142857143
保定,2018-03-04,152.0,96.0,2018,3,4,6,205.0,28.0,120.85714285714286
保定,2018-03-05,69.0,44.0,2018,3,5,0,96.0,97.0,109.14285714285714
保定,2018-03-06,66.0,45.0,2018,3,6,1,44.0,205.0,92.28571428571429
保定,2018-03-07,80.0,56.0,2018,3,7,2,45.0,96.0,81.57142857142857
保定,2018-03-08,106.0,79.0,2018,3,8,3,56.0,44.0,88.85714285714286
保定,2018-03-09,139.0,106.0,2018,3,9,4,79.0,45.0,90.14285714285714
保定,2018-03-10,178.0,135.0,2018,3,10,5,106.0,56.0,80.14285714285714
保定,2018-03-11,75.0,54.0,2018,3,11,6,135.0,79.0,74.14285714285714
保定,2018-03-12,184.0,143.0,2018,3,12,0,54.0,106.0,88.28571428571429
保定,2018-03-13,297.0,246.0,2018,3,13,1,143.0,135.0,117.0
保定,2018-03-14,273.0,222.0,2018,3,14,2,246.0,54.0,140.71428571428572
保定,2018-03-15,130.0,61.0,2018,3,15,3,222.0,143.0,138.14285714285714
保定,2018-03-16,54.0,26.0,2018,3,16,4,61.0,246.0,126.71428571428571
保定,2018-03-17,73.0,51.0,2018,3,17,5,26.0,222.0,114.71428571428571
保定,2018-03-18,127.0,95.0,2018,3,18,6,51.0,61.0,120.57142857142857
保定,2018-03-19,135.0,100.0,2018,3,19,0,95.0,26.0,114.42857142857143
保定,2018-03-20,58.0,36.0,2018,3,20,1,100.0,51.0,84.42857142857143
保定,2018-03-21,63.0,41.0,2018,3,21,2,36.0,95.0,58.57142857142857
保定,2018-03-22,108.0,81.0,2018,3,22,3,41.0,100.0,61.42857142857143
保定,2018-03-23,156.0,117.0,2018,3,23,4,81.0,36.0,74.42857142857143
保定,2018-03-24,105.0,72.0,2018,3,24,5,117.0,41.0,77.42857142857143
保定,2018-03-25,125.0,88.0,2018,3,25,6,72.0,81.0,76.42857142857143
保定,2018-03-26,117.0,84.0,2018,3,26,0,88.0,117.0,74.14285714285714
保定,2018-03-27,133.0,86.0,2018,3,27,1,84.0,72.0,81.28571428571429
保定,2018-03-28,261.0,92.0,2018,3,28,2,86.0,88.0,88.57142857142857
保定,2018-03-29,77.0,27.0,2018,3,29,3,92.0,84.0,80.85714285714286
保定,2018-03-30,62.0,33.0,2018,3,30,4,27.0,86.0,68.85714285714286
保定,2018-03-31,142.0,107.0,2018,3,31,5,33.0,92.0,73.85714285714286
保定,2018-04-01,185.0,134.0,2018,4,1,6,107.0,27.0,80.42857142857143
保定,2018-04-02,183.0,134.0,2018,4,2,0,134.0,33.0,87.57142857142857
保定,2018-04-03,115.0,47.0,2018,4,3,1,134.0,107.0,82.0
保定,2018-04-04,38.0,22.0,2018,4,4,2,47.0,134.0,72.0
保定,2018-04-05,60.0,41.0,2018,4,5,3,22.0,134.0,74.0
保定,2018-04-06,52.0,14.0,2018,4,6,4,41.0,47.0,71.28571428571429
保定,2018-04-07,54.0,20.0,2018,4,7,5,14.0,22.0,58.857142857142854
保定,2018-04-08,76.0,45.0,2018,4,8,6,20.0,41.0,46.142857142857146
保定,2018-04-09,106.0,76.0,2018,4,9,0,45.0,14.0,37.857142857142854
保定,2018-04-10,126.0,79.0,2018,4,10,1,76.0,20.0,42.42857142857143
保定,2018-04-11,66.0,30.0,2018,4,11,2,79.0,45.0,43.57142857142857
保定,2018-04-12,95.0,57.0,2018,4,12,3,30.0,76.0,45.857142857142854
保定,2018-04-13,52.0,31.0,2018,4,13,4,57.0,79.0,48.285714285714285
保定,2018-04-14,64.0,23.0,2018,4,14,5,31.0,30.0,48.714285714285715
保定,2018-04-15,65.0,24.0,2018,4,15,6,23.0,57.0,45.714285714285715
保定,2018-04-16,111.0,56.0,2018,4,16,0,24.0,31.0,42.857142857142854
保定,2018-04-17,122.0,65.0,2018,4,17,1,56.0,23.0,40.857142857142854
保定,2018-04-18,126.0,77.0,2018,4,18,2,65.0,24.0,47.57142857142857
保定,2018-04-19,116.0,79.0,2018,4,19,3,77.0,56.0,50.714285714285715
保定,2018-04-20,132.0,73.0,2018,4,20,4,79.0,65.0,56.714285714285715
保定,2018-04-21,90.0,62.0,2018,4,21,5,73.0,77.0,62.285714285714285
保定,2018-04-22,40.0,18.0,2018,4,22,6,62.0,79.0,61.42857142857143
保定,2018-04-23,48.0,28.0,2018,4,23,0,18.0,73.0,57.42857142857143
保定,2018-04-24,68.0,31.0,2018,4,24,1,28.0,62.0,52.57142857142857
保定,2018-04-25,88.0,53.0,2018,4,25,2,31.0,18.0,49.142857142857146
保定,2018-04-26,134.0,100.0,2018,4,26,3,53.0,28.0,52.142857142857146
保定,2018-04-27,110.0,55.0,2018,4,27,4,100.0,31.0,49.57142857142857
保定,2018-04-28,128.0,79.0,2018,4,28,5,55.0,53.0,52.0
保定,2018-04-29,110.0,77.0,2018,4,29,6,79.0,100.0,60.42857142857143
保定,2018-04-30,83.0,42.0,2018,4,30,0,77.0,55.0,62.42857142857143
保定,2018-05-01,104.0,40.0,2018,5,1,1,42.0,79.0,63.714285714285715
保定,2018-05-02,48.0,17.0,2018,5,2,2,40.0,77.0,58.57142857142857
保定,2018-05-03,62.0,19.0,2018,5,3,3,17.0,42.0,47.0
保定,2018-05-04,91.0,44.0,2018,5,4,4,19.0,40.0,45.42857142857143
保定,2018-05-05,146.0,50.0,2018,5,5,5,44.0,17.0,41.285714285714285
保定,2018-05-06,92.0,47.0,2018,5,6,6,50.0,19.0,37.0
保定,2018-05-07,94.0,51.0,2018,5,7,0,47.0,44.0,38.285714285714285
保定,2018-05-08,68.0,25.0,2018,5,8,1,51.0,50.0,36.142857142857146
保定,2018-05-09,97.0,35.0,2018,5,9,2,25.0,47.0,38.714285714285715
保定,2018-05-10,109.0,62.0,2018,5,10,3,35.0,51.0,44.857142857142854
保定,2018-05-11,97.0,63.0,2018,5,11,4,62.0,25.0,47.57142857142857
保定,2018-05-12,129.0,81.0,2018,5,12,5,63.0,35.0,52.0
保定,2018-05-13,91.0,56.0,2018,5,13,6,81.0,62.0,53.285714285714285
保定,2018-05-14,141.0,85.0,2018,5,14,0,56.0,63.0,58.142857142857146
保定,2018-05-15,86.0,59.0,2018,5,15,1,85.0,81.0,63.0
保定,2018-05-16,83.0,60.0,2018,5,16,2,59.0,56.0,66.57142857142857
保定,2018-05-17,70.0,48.0,2018,5,17,3,60.0,85.0,64.57142857142857
保定,2018-05-18,97.0,54.0,2018,5,18,4,48.0,59.0,63.285714285714285
保定,2018-05-19,78.0,40.0,2018,5,19,5,54.0,60.0,57.42857142857143
保定,2018-05-20,64.0,34.0,2018,5,20,6,40.0,48.0,54.285714285714285
保定,2018-05-21,66.0,44.0,2018,5,21,0,34.0,54.0,48.42857142857143
保定,2018-05-22,72.0,34.0,2018,5,22,1,44.0,40.0,44.857142857142854
保定,2018-05-23,98.0,37.0,2018,5,23,2,34.0,34.0,41.57142857142857
保定,2018-05-24,113.0,47.0,2018,5,24,3,37.0,44.0,41.42857142857143
保定,2018-05-25,113.0,68.0,2018,5,25,4,47.0,34.0,43.42857142857143
保定,2018-05-26,140.0,103.0,2018,5,26,5,68.0,37.0,52.42857142857143
保定,2018-05-27,94.0,38.0,2018,5,27,6,103.0,47.0,53.0
保定,2018-05-28,95.0,34.0,2018,5,28,0,38.0,68.0,51.57142857142857
保定,2018-05-29,69.0,19.0,2018,5,29,1,34.0,103.0,49.42857142857143
保定,2018-05-30,84.0,28.0,2018,5,30,2,19.0,38.0,48.142857142857146
保定,2018-05-31,105.0,35.0,2018,5,31,3,28.0,34.0,46.42857142857143
保定,2018-06-01,117.0,33.0,2018,6,1,4,35.0,19.0,41.42857142857143
保定,2018-06-02,136.0,58.0,2018,6,2,5,33.0,28.0,35.0
保定,2018-06-03,106.0,52.0,2018,6,3,6,58.0,35.0,37.0
保定,2018-06-04,107.0,35.0,2018,6,4,0,52.0,33.0,37.142857142857146
保定,2018-06-05,109.0,30.0,2018,6,5,1,35.0,58.0,38.714285714285715
保定,2018-06-06,143.0,42.0,2018,6,6,2,30.0,52.0,40.714285714285715
保定,2018-06-07,112.0,30.0,2018,6,7,3,42.0,35.0,40.0
保定,2018-06-08,92.0,28.0,2018,6,8,4,30.0,30.0,39.285714285714285
保定,2018-06-09,60.0,16.0,2018,6,9,5,28.0,42.0,33.285714285714285
保定,2018-06-10,74.0,28.0,2018,6,10,6,16.0,30.0,29.857142857142858
保定,2018-06-11,95.0,47.0,2018,6,11,0,28.0,28.0,31.571428571428573
保定,2018-06-12,130.0,64.0,2018,6,12,1,47.0,16.0,36.42857142857143
保定,2018-06-13,83.0,44.0,2018,6,13,2,64.0,28.0,36.714285714285715
保定,2018-06-14,95.0,32.0,2018,6,14,3,44.0,47.0,37.0
保定,2018-06-15,116.0,46.0,2018,6,15,4,32.0,64.0,39.57142857142857
保定,2018-06-16,114.0,53.0,2018,6,16,5,46.0,44.0,44.857142857142854
保定,2018-06-17,99.0,37.0,2018,6,17,6,53.0,32.0,46.142857142857146
保定,2018-06-18,127.0,64.0,2018,6,18,0,37.0,46.0,48.57142857142857
保定,2018-06-19,100.0,46.0,2018,6,19,1,64.0,53.0,46.0
保定,2018-06-20,93.0,38.0,2018,6,20,2,46.0,37.0,45.142857142857146
保定,2018-06-21,138.0,53.0,2018,6,21,3,38.0,64.0,48.142857142857146
保定,2018-06-22,108.0,40.0,2018,6,22,4,53.0,46.0,47.285714285714285
保定,2018-06-23,134.0,38.0,2018,6,23,5,40.0,38.0,45.142857142857146
保定,2018-06-24,133.0,45.0,2018,6,24,6,38.0,53.0,46.285714285714285
保定,2018-06-25,96.0,60.0,2018,6,25,0,45.0,40.0,45.714285714285715
保定,2018-06-26,123.0,69.0,2018,6,26,1,60.0,38.0,49.0
保定,2018-06-27,115.0,57.0,2018,6,27,2,69.0,45.0,51.714285714285715
保定,2018-06-28,59.0,16.0,2018,6,28,3,57.0,60.0,46.42857142857143
保定,2018-06-29,110.0,27.0,2018,6,29,4,16.0,69.0,44.57142857142857
保定,2018-06-30,120.0,35.0,2018,6,30,5,27.0,57.0,44.142857142857146
保定,2018-07-01,113.0,37.0,2018,7,1,6,35.0,16.0,43.0
保定,2018-07-02,94.0,42.0,2018,7,2,0,37.0,27.0,40.42857142857143
保定,2018-07-03,96.0,43.0,2018,7,3,1,42.0,35.0,36.714285714285715
保定,2018-07-04,131.0,65.0,2018,7,4,2,43.0,37.0,37.857142857142854
保定,2018-07-05,118.0,48.0,2018,7,5,3,65.0,42.0,42.42857142857143
保定,2018-07-06,129.0,51.0,2018,7,6,4,48.0,43.0,45.857142857142854
保定,2018-07-07,72.0,49.0,2018,7,7,5,51.0,65.0,47.857142857142854
保定,2018-07-08,76.0,47.0,2018,7,8,6,49.0,48.0,49.285714285714285
保定,2018-07-09,81.0,56.0,2018,7,9,0,47.0,51.0,51.285714285714285
保定,2018-07-10,48.0,32.0,2018,7,10,1,56.0,49.0,49.714285714285715
保定,2018-07-11,46.0,29.0,2018,7,11,2,32.0,47.0,44.57142857142857
保定,2018-07-12,45.0,30.0,2018,7,12,3,29.0,56.0,42.0
保定,2018-07-13,70.0,50.0,2018,7,13,4,30.0,32.0,41.857142857142854
保定,2018-07-14,60.0,37.0,2018,7,14,5,50.0,29.0,40.142857142857146
保定,2018-07-15,77.0,42.0,2018,7,15,6,37.0,30.0,39.42857142857143
保定,2018-07-16,51.0,30.0,2018,7,16,0,42.0,50.0,35.714285714285715
保定,2018-07-17,44.0,30.0,2018,7,17,1,30.0,37.0,35.42857142857143
保定,2018-07-18,70.0,45.0,2018,7,18,2,30.0,42.0,37.714285714285715
保定,2018-07-19,71.0,33.0,2018,7,19,3,45.0,30.0,38.142857142857146
保定,2018-07-20,90.0,46.0,2018,7,20,4,33.0,30.0,37.57142857142857
保定,2018-07-21,93.0,47.0,2018,7,21,5,46.0,45.0,39.0
保定,2018-07-22,89.0,49.0,2018,7,22,6,47.0,33.0,40.0
保定,2018-07-23,72.0,43.0,2018,7,23,0,49.0,46.0,41.857142857142854
保定,2018-07-24,50.0,24.0,2018,7,24,1,43.0,47.0,41.0
保定,2018-07-25,60.0,21.0,2018,7,25,2,24.0,49.0,37.57142857142857
保定,2018-07-26,71.0,17.0,2018,7,26,3,21.0,43.0,35.285714285714285
保定,2018-07-27,88.0,42.0,2018,7,27,4,17.0,24.0,34.714285714285715
保定,2018-07-28,84.0,41.0,2018,7,28,5,42.0,21.0,33.857142857142854
保定,2018-07-29,82.0,45.0,2018,7,29,6,41.0,17.0,33.285714285714285
保定,2018-07-30,85.0,46.0,2018,7,30,0,45.0,42.0,33.714285714285715
保定,2018-07-31,90.0,46.0,2018,7,31,1,46.0,41.0,36.857142857142854
保定,2018-08-01,98.0,47.0,2018,8,1,2,46.0,45.0,40.57142857142857
保定,2018-08-02,104.0,64.0,2018,8,2,3,47.0,46.0,47.285714285714285
保定,2018-08-03,94.0,48.0,2018,8,3,4,64.0,46.0,48.142857142857146
保定,2018-08-04,129.0,50.0,2018,8,4,5,48.0,47.0,49.42857142857143
保定,2018-08-05,62.0,32.0,2018,8,5,6,50.0,64.0,47.57142857142857
保定,2018-08-06,49.0,29.0,2018,8,6,0,32.0,48.0,45.142857142857146
保定,2018-08-07,76.0,55.0,2018,8,7,1,29.0,50.0,46.42857142857143
保定,2018-08-08,63.0,37.0,2018,8,8,2,55.0,32.0,45.0
保定,2018-08-09,45.0,23.0,2018,8,9,3,37.0,29.0,39.142857142857146
保定,2018-08-10,81.0,29.0,2018,8,10,4,23.0,55.0,36.42857142857143
保定,2018-08-11,82.0,29.0,2018,8,11,5,29.0,37.0,33.42857142857143
保定,2018-08-12,76.0,27.0,2018,8,12,6,29.0,23.0,32.714285714285715
保定,2018-08-13,76.0,33.0,2018,8,13,0,27.0,29.0,33.285714285714285
保定,2018-08-14,46.0,25.0,2018,8,14,1,33.0,29.0,29.0
保定,2018-08-15,52.0,15.0,2018,8,15,2,25.0,27.0,25.857142857142858
保定,2018-08-16,53.0,16.0,2018,8,16,3,15.0,33.0,24.857142857142858
保定,2018-08-17,103.0,25.0,2018,8,17,4,16.0,25.0,24.285714285714285
保定,2018-08-18,79.0,26.0,2018,8,18,5,25.0,15.0,23.857142857142858
保定,2018-08-19,41.0,22.0,2018,8,19,6,26.0,16.0,23.142857142857142
保定,2018-08-20,55.0,24.0,2018,8,20,0,22.0,25.0,21.857142857142858
保定,2018-08-21,70.0,25.0,2018,8,21,1,24.0,26.0,21.857142857142858
保定,2018-08-22,69.0,32.0,2018,8,22,2,25.0,22.0,24.285714285714285
保定,2018-08-23,76.0,23.0,2018,8,23,3,32.0,24.0,25.285714285714285
保定,2018-08-25,106.0,38.0,2018,8,25,5,23.0,25.0,27.142857142857142
保定,2018-08-27,112.0,41.0,2018,8,27,0,38.0,32.0,29.285714285714285
保定,2018-08-29,70.0,23.0,2018,8,29,2,41.0,23.0,29.428571428571427
保定,2018-08-31,47.0,21.0,2018,8,31,4,23.0,38.0,29.0
保定,2018-09-02,91.0,61.0,2018,9,2,6,21.0,41.0,34.142857142857146
保定,2018-09-03,61.0,28.0,2018,9,3,0,61.0,23.0,33.57142857142857
保定,2018-09-04,46.0,14.0,2018,9,4,1,28.0,21.0,32.285714285714285
保定,2018-09-05,58.0,19.0,2018,9,5,2,14.0,61.0,29.571428571428573
保定,2018-09-06,56.0,23.0,2018,9,6,3,19.0,28.0,27.0
保定,2018-09-07,37.0,12.0,2018,9,7,4,23.0,14.0,25.428571428571427
保定,2018-09-08,43.0,15.0,2018,9,8,5,12.0,19.0,24.571428571428573
保定,2018-09-09,66.0,23.0,2018,9,9,6,15.0,23.0,19.142857142857142
保定,2018-09-10,71.0,42.0,2018,9,10,0,23.0,12.0,21.142857142857142
保定,2018-09-11,71.0,37.0,2018,9,11,1,42.0,15.0,24.428571428571427
保定,2018-09-12,78.0,48.0,2018,9,12,2,37.0,23.0,28.571428571428573
保定,2018-09-13,107.0,78.0,2018,9,13,3,48.0,42.0,36.42857142857143
保定,2018-09-14,112.0,83.0,2018,9,14,4,78.0,37.0,46.57142857142857
保定,2018-09-15,75.0,47.0,2018,9,15,5,83.0,48.0,51.142857142857146
保定,2018-09-16,54.0,20.0,2018,9,16,6,47.0,78.0,50.714285714285715
保定,2018-09-17,63.0,36.0,2018,9,17,0,20.0,83.0,49.857142857142854
保定,2018-09-18,53.0,33.0,2018,9,18,1,36.0,47.0,49.285714285714285
保定,2018-09-19,76.0,55.0,2018,9,19,2,33.0,20.0,50.285714285714285
保定,2018-09-20,83.0,60.0,2018,9,20,3,55.0,36.0,47.714285714285715
保定,2018-09-21,72.0,43.0,2018,9,21,4,60.0,33.0,42.0
保定,2018-09-22,47.0,15.0,2018,9,22,5,43.0,55.0,37.42857142857143
保定,2018-09-23,46.0,16.0,2018,9,23,6,15.0,60.0,36.857142857142854
保定,2018-09-24,49.0,21.0,2018,9,24,0,16.0,43.0,34.714285714285715
